station_id,capacity,station_code,station_name,lcd_racks,qr_racks,operation_type,capacity_source
ST-641,10,1835.0, STX V타워,10.0,,LCD,seoul_open_data
ST-640,10,1834.0, 월드메르디앙 벤처센터 2차,10.0,,LCD,seoul_open_data
ST-64,10,215.0, 여의도고교 앞,,10.0,QR,seoul_open_data
ST-639,10,1833.0,독산역 1번출구 A,10.0,,LCD,seoul_open_data
ST-638,10,1831.0, 메이퀸웨딩컨벤션 앞,10.0,,LCD,seoul_open_data
ST-637,19,1830.0, 빅마켓 금천점 앞,19.0,,LCD,seoul_open_data
ST-636,10,1829.0, 홈플러스 금천점 앞,10.0,,LCD,seoul_open_data
ST-635,10,1828.0, 한양수자인아파트 앞,10.0,,LCD,seoul_open_data
ST-634,10,1826.0, 한신코아 앞,10.0,,LCD,seoul_open_data
ST-633,10,1825.0, 한신아파트 앞 육교 아래,,10.0,QR,seoul_open_data
ST-632,25,1824.0, 독산근린공원 입구,25.0,,LCD,seoul_open_data
ST-631,20,,,,,,fallback_20
ST-630,20,,,,,,fallback_20
ST-63,30,220.0, 미성아파트 A동 앞,,30.0,QR,seoul_open_data
ST-629,10,1821.0, 홈플러스 시흥점 맞은편 다비치안경 앞,10.0,,LCD,seoul_open_data
ST-628,10,1820.0, 신한은행 시흥대로금융센터지점,10.0,,LCD,seoul_open_data
ST-627,20,,,,,,fallback_20
ST-626,20,,,,,,fallback_20
ST-625,8,1814.0, 두산위브아파트 옆 상가건물 앞,8.0,,LCD,seoul_open_data
ST-624,10,1812.0, 갑을그레이트밸리 앞,10.0,,LCD,seoul_open_data
ST-623,10,1809.0, LG전자 별관동(호서대 벤처타워 맞은편),10.0,,LCD,seoul_open_data
ST-622,20,1808.0, 에이스하이엔드타워8차 앞,20.0,,LCD,seoul_open_data
ST-621,10,1806.0, 에이스하이엔드타워9차 앞,10.0,,LCD,seoul_open_data
ST-620,10,1805.0, 서울디지털운동장 앞,10.0,,LCD,seoul_open_data
ST-62,12,219.0, 롯데캐슬엠파이어 옆,,12.0,QR,seoul_open_data
ST-619,10,1804.0, 독산역 2번출구 자전거주차장,10.0,,LCD,seoul_open_data
ST-618,20,,,,,,fallback_20
ST-617,20,,,,,,fallback_20
ST-616,20,,,,,,fallback_20
ST-615,20,,,,,,fallback_20
ST-614,20,,,,,,fallback_20
ST-613,20,,,,,,fallback_20
ST-612,20,,,,,,fallback_20
ST-611,20,,,,,,fallback_20
ST-610,20,,,,,,fallback_20
ST-61,20,,,,,,fallback_20
ST-609,20,,,,,,fallback_20
ST-608,20,,,,,,fallback_20
ST-607,20,,,,,,fallback_20
ST-606,20,1617.0, 하계동 중평어린이공원 앞,20.0,,LCD,seoul_open_data
ST-605,10,1616.0, 하계2동 공항버스정류장 옆,10.0,,LCD,seoul_open_data
ST-604,20,1611.0, 과기대 입구(우),20.0,,LCD,seoul_open_data
ST-603,20,1610.0, 화랑대역 2번출구 앞,20.0,,LCD,seoul_open_data
ST-602,10,1606.0, 태릉입구역 3번출구,10.0,,LCD,seoul_open_data
ST-600,10,1601.0, 석계역 문화광장 내 자전거 보관소,,10.0,QR,seoul_open_data
ST-60,21,214.0, 금융감독원 앞,,21.0,QR,seoul_open_data
ST-6,13,104.0, 합정역 1번출구 앞,,13.0,QR,seoul_open_data
ST-599,10,1404.0, 동일로 지하차도,10.0,,LCD,seoul_open_data
ST-598,20,,,,,,fallback_20
ST-597,20,,,,,,fallback_20
ST-596,15,1438.0, 홈플러스 신내점 앞,15.0,,LCD,seoul_open_data
ST-595,15,1437.0, 늘푸른공원 앞,15.0,,LCD,seoul_open_data
ST-594,15,1436.0, 동원베네스트 건물 앞,15.0,,LCD,seoul_open_data
ST-593,20,,,,,,fallback_20
ST-592,20,,,,,,fallback_20
ST-591,20,,,,,,fallback_20
ST-590,10,1426.0, 면목도시개발아파트 1동 앞,10.0,,LCD,seoul_open_data
ST-59,19,213.0, KT앞,,19.0,QR,seoul_open_data
ST-589,10,1425.0,신성미소지움아파트,10.0,,LCD,seoul_open_data
ST-588,10,1424.0, 양원역 2번출구,10.0,,LCD,seoul_open_data
ST-587,10,1422.0, 신내우디안아파트 1단지,10.0,,LCD,seoul_open_data
ST-586,13,1421.0, 신내역 4번출구,13.0,,LCD,seoul_open_data
ST-585,20,,,,,,fallback_20
ST-584,20,,,,,,fallback_20
ST-583,20,,,,,,fallback_20
ST-582,20,,,,,,fallback_20
ST-581,20,,,,,,fallback_20
ST-580,20,,,,,,fallback_20
ST-58,20,,,,,,fallback_20
ST-579,20,,,,,,fallback_20
ST-578,10,1332.0, 석계역 5번출구 건너편,10.0,,LCD,seoul_open_data
ST-577,20,,,,,,fallback_20
ST-576,20,,,,,,fallback_20
ST-575,20,,,,,,fallback_20
ST-574,10,1327.0, 상월곡역 3번출구,10.0,,LCD,seoul_open_data
ST-573,20,,,,,,fallback_20
ST-572,10,1326.0, 상월곡역 1번출구,10.0,,LCD,seoul_open_data
ST-571,10,1325.0, 상월곡역 4번출구,10.0,,LCD,seoul_open_data
ST-570,10,1408.0, 먹골역 6번출구 앞,10.0,,LCD,seoul_open_data
ST-57,20,,,,,,fallback_20
ST-569,20,,,,,,fallback_20
ST-568,10,1405.0, 망우역 1번출구,10.0,,LCD,seoul_open_data
ST-567,20,,,,,,fallback_20
ST-566,15,1403.0, 중화빌딩 앞 (동부시장),15.0,,LCD,seoul_open_data
ST-565,10,1322.0, 래미안라센트아파트 103동 앞,10.0,,LCD,seoul_open_data
ST-564,10,1319.0, 종암사거리 분수대,,10.0,QR,seoul_open_data
ST-563,14,1318.0, 길음역 3번출구 뒤,14.0,,LCD,seoul_open_data
ST-562,10,1316.0, 고려사대부속중고 건너편,10.0,,LCD,seoul_open_data
ST-561,10,1402.0, 금란주차장 앞,10.0,,LCD,seoul_open_data
ST-560,10,1315.0, 고려사대부속중고 정문,10.0,,LCD,seoul_open_data
ST-56,20,,,,,,fallback_20
ST-559,8,1314.0, 정릉꿈에그린1단지 201동 앞,8.0,,LCD,seoul_open_data
ST-558,15,1401.0, 극동늘푸른아파트,15.0,,LCD,seoul_open_data
ST-557,20,,,,,,fallback_20
ST-556,20,,,,,,fallback_20
ST-555,10,176.0, 명지대학교 도서관,10.0,,LCD,seoul_open_data
ST-554,20,,,,,,fallback_20
ST-553,14,1235.0, 잠실트리지움310동 옆,,14.0,QR,seoul_open_data
ST-552,20,,,,,,fallback_20
ST-551,9,1233.0, 잠실3거리(갤러리아팰리스),9.0,,LCD,seoul_open_data
ST-550,10,1232.0, 잠실주공 521동 건너편,10.0,,LCD,seoul_open_data
ST-55,12,209.0, 유진투자증권빌딩 앞,,12.0,QR,seoul_open_data
ST-549,20,,,,,,fallback_20
ST-548,15,1224.0, 아시아지하보도 2번 출구,15.0,,LCD,seoul_open_data
ST-547,23,1222.0, 잠실새내역 5번 출구 뒤,23.0,,LCD,seoul_open_data
ST-546,15,1220.0, 잠실근린공원,15.0,,LCD,seoul_open_data
ST-545,20,,,,,,fallback_20
ST-544,15,1215.0, 올림픽공원역 1번출구 앞,15.0,,LCD,seoul_open_data
ST-543,20,,,,,,fallback_20
ST-542,20,1209.0, 잠실나루역 (2번 출구 쪽),20.0,,LCD,seoul_open_data
ST-541,25,1208.0, 풍납현대아파트쉼터,25.0,,LCD,seoul_open_data
ST-540,20,1206.0, 9호선종합운동장역 9번출구,20.0,,LCD,seoul_open_data
ST-54,20,,,,,,fallback_20
ST-539,15,1205.0, 종합운동장역 4번출구,15.0,,LCD,seoul_open_data
ST-538,10,1148.0, 볏골공원,10.0,,LCD,seoul_open_data
ST-537,20,,,,,,fallback_20
ST-536,10,1145.0, 곰달래 문화복지센터 B,10.0,,LCD,seoul_open_data
ST-535,20,1141.0, 곰달래 문화복지센터 A,10.0,10.0,"LCD,QR",seoul_open_data
ST-534,17,1140.0, 목동사거리 버스정류장,17.0,,LCD,seoul_open_data
ST-533,8,1139.0, 용문사 버스정류장,8.0,,LCD,seoul_open_data
ST-532,10,1137.0, 등촌2동주민센터,10.0,,LCD,seoul_open_data
ST-531,8,1136.0, 등촌2파출소,8.0,,LCD,seoul_open_data
ST-530,16,1135.0, 강서구의회,16.0,,LCD,seoul_open_data
ST-53,35,206.0, KBS 앞,,35.0,QR,seoul_open_data
ST-529,20,,,,,,fallback_20
ST-528,10,1132.0, 등촌역 7번출구,10.0,,LCD,seoul_open_data
ST-527,20,,,,,,fallback_20
ST-526,7,1130.0, 화곡본동시장 버스정류장,7.0,,LCD,seoul_open_data
ST-525,7,1129.0, 화곡역 1번 출구 앞,7.0,,LCD,seoul_open_data
ST-524,10,1127.0, 화곡역 버스정류장,10.0,,LCD,seoul_open_data
ST-523,7,1126.0, 우장산역 1번출구옆(우장산아이파크105동앞),7.0,,LCD,seoul_open_data
ST-522,6,1124.0, 발산역 6번 출구 뒤,,6.0,QR,seoul_open_data
ST-521,20,,,,,,fallback_20
ST-520,20,,,,,,fallback_20
ST-52,20,205.0, 산업은행 앞,,20.0,QR,seoul_open_data
ST-519,15,1121.0, 가양레포츠센터 앞,15.0,,LCD,seoul_open_data
ST-518,25,1120.0, 대림경동아파트앞,25.0,,LCD,seoul_open_data
ST-517,6,1119.0, 염창동 한마음아파트 앞,6.0,,LCD,seoul_open_data
ST-516,10,1118.0, 증미역 3번출구뒤(등촌두산위브센티움오피스텔),10.0,,LCD,seoul_open_data
ST-515,20,,,,,,fallback_20
ST-514,15,1113.0, 서남환경공원 버스정류장,,15.0,QR,seoul_open_data
ST-513,15,1112.0, 마곡엠밸리4단지 정문,,15.0,QR,seoul_open_data
ST-512,20,1111.0, 마곡엠밸리6_7단지 마곡중학교,20.0,,LCD,seoul_open_data
ST-511,6,1109.0, 공항시장역 4번출구,6.0,,LCD,seoul_open_data
ST-510,8,1108.0, 공항시장역 2번출구 뒤,8.0,,LCD,seoul_open_data
ST-51,15,203.0, 국회의사당역 3번출구 옆,,15.0,QR,seoul_open_data
ST-509,10,1105.0, 방화근린공원,10.0,,LCD,seoul_open_data
ST-508,10,1102.0, 방화사거리 마을버스 버스정류장,10.0,,LCD,seoul_open_data
ST-507,10,1101.0,상사마을 버스정류장(아라대교방면),10.0,,LCD,seoul_open_data
ST-506,8,589.0, 성수역3번출구,8.0,,LCD,seoul_open_data
ST-505,20,,,,,,fallback_20
ST-504,15,1021.0, 강일동 리슈빌 빌딩앞,15.0,,LCD,seoul_open_data
ST-503,15,1020.0, 강동경찰서,15.0,,LCD,seoul_open_data
ST-502,10,1019.0, 다성이즈빌아파트(호원대 대각선 맞은편),10.0,,LCD,seoul_open_data
ST-501,20,1017.0, 둔촌고교입구 교차로(길동주민센터 방면),20.0,,LCD,seoul_open_data
ST-500,10,1016.0, 해뜨는 주유소옆 리엔파크 109동앞,10.0,,LCD,seoul_open_data
ST-50,13,204.0, 국회의사당역 5번출구 옆,,13.0,QR,seoul_open_data
ST-5,14,103.0, 망원역 2번출구 앞,,14.0,QR,seoul_open_data
ST-499,13,1015.0, 샛마을 근린공원,13.0,,LCD,seoul_open_data
ST-498,20,,,,,,fallback_20
ST-497,15,1013.0, 강동구청역 1번 출입구,15.0,,LCD,seoul_open_data
ST-496,15,1012.0,천호역효성해링턴타워 앞,15.0,,LCD,seoul_open_data
ST-495,20,1011.0, LIGA 아파트 앞,20.0,,LCD,seoul_open_data
ST-494,20,1010.0, 강동세무서,20.0,,LCD,seoul_open_data
ST-493,20,1009.0, 천호역4번출구(현대백화점),20.0,,LCD,seoul_open_data
ST-492,9,1008.0, 암사역 3번출구(국민은행앞),9.0,,LCD,seoul_open_data
ST-491,14,1007.0,암사동 선사유적지,14.0,,LCD,seoul_open_data
ST-490,10,1006.0, 롯데캐슬 115동앞,10.0,,LCD,seoul_open_data
ST-488,10,1004.0, 삼성광나루아파트 버스정류장,10.0,,LCD,seoul_open_data
ST-487,20,1003.0, 해공도서관앞,20.0,,LCD,seoul_open_data
ST-486,10,1002.0, 해공공원(천호동),10.0,,LCD,seoul_open_data
ST-485,15,1001.0, 광진교 남단 사거리(천호공원 방면),15.0,,LCD,seoul_open_data
ST-484,20,,,,,,fallback_20
ST-483,20,588.0, 뚝섬 유원지역,,20.0,QR,seoul_open_data
ST-482,10,587.0, 유니베라 앞,,10.0,QR,seoul_open_data
ST-481,15,933.0, 역촌종합시장 버스정류장(예일여고 방면),15.0,,LCD,seoul_open_data
ST-480,20,932.0, 예일여중,20.0,,LCD,seoul_open_data
ST-48,20,,,,,,fallback_20
ST-479,19,931.0, 역촌파출소,19.0,,LCD,seoul_open_data
ST-478,7,930.0, 구 서부경찰서 건너편,7.0,,LCD,seoul_open_data
ST-477,20,,,,,,fallback_20
ST-476,15,928.0, 은평역사한옥박물관,15.0,,LCD,seoul_open_data
ST-475,10,927.0, 연신내역 3번출구 인근,10.0,,LCD,seoul_open_data
ST-474,20,,,,,,fallback_20
ST-473,8,925.0, 불광역 2번출구,8.0,,LCD,seoul_open_data
ST-472,20,,,,,,fallback_20
ST-471,10,923.0, 국민은행 연서지점,10.0,,LCD,seoul_open_data
ST-470,10,922.0, 연신내역 4번출구,10.0,,LCD,seoul_open_data
ST-47,30,202.0, 국민일보 앞,,30.0,QR,seoul_open_data
ST-469,8,921.0, 신도고등학교,8.0,,LCD,seoul_open_data
ST-467,10,919.0, 서울혁신파크,10.0,,LCD,seoul_open_data
ST-466,20,,,,,,fallback_20
ST-465,10,917.0, 녹번역 3번출구,,10.0,QR,seoul_open_data
ST-464,13,916.0, 평생학습관 앞,13.0,,LCD,seoul_open_data
ST-463,10,915.0, 증산역 4번출구,10.0,,LCD,seoul_open_data
ST-462,20,914.0, 새절역 2번출구,20.0,,LCD,seoul_open_data
ST-461,15,913.0, 이마트 버스정류장(서부경찰서 방면),15.0,,LCD,seoul_open_data
ST-460,20,912.0, 응암오거리,20.0,,LCD,seoul_open_data
ST-46,15,201.0, 진미파라곤 앞,,15.0,QR,seoul_open_data
ST-459,10,911.0, 은평평화공원(역촌역4번출구),10.0,,LCD,seoul_open_data
ST-457,10,909.0, 백련산 힐스테이트 3차,,10.0,QR,seoul_open_data
ST-456,10,908.0, 구산역 4번출구,10.0,,LCD,seoul_open_data
ST-455,10,907.0, CJ 드림시티,10.0,,LCD,seoul_open_data
ST-454,10,906.0, 연신내역 5번출구,10.0,,LCD,seoul_open_data
ST-453,10,905.0, 구파발역 2번출구,,10.0,QR,seoul_open_data
ST-452,18,904.0, 은평뉴타운 푸르지오,18.0,,LCD,seoul_open_data
ST-451,20,903.0, 은평뉴타운 아이파크,,20.0,QR,seoul_open_data
ST-450,10,902.0, 진관동 은빛초등학교,10.0,,LCD,seoul_open_data
ST-45,18,200.0, 국회의원회관,,18.0,QR,seoul_open_data
ST-449,20,,,,,,fallback_20
ST-448,20,900.0, 은평예술회관,,20.0,QR,seoul_open_data
ST-447,10,586.0, 마장동 주민센터,,10.0,QR,seoul_open_data
ST-446,9,585.0, 성수2가1동 공영주차장 인근,,9.0,QR,seoul_open_data
ST-445,20,584.0, 광진광장 교통섬,,20.0,QR,seoul_open_data
ST-444,10,388.0, 동성중학교 앞,10.0,,LCD,seoul_open_data
ST-443,30,199.0, 서울 월드컵 경기장,,30.0,QR,seoul_open_data
ST-442,15,825.0, 서빙고동 주민센터 앞,,15.0,QR,seoul_open_data
ST-441,10,823.0, 효창동주민센터 앞,,10.0,QR,seoul_open_data
ST-440,10,822.0, 이촌1동 마을공원,,10.0,QR,seoul_open_data
ST-439,10,820.0, 청파동입구 교차로,10.0,,LCD,seoul_open_data
ST-438,12,819.0, 선린인터넷 고등학교,12.0,,LCD,seoul_open_data
ST-437,12,818.0, 숙명여대 입구 교차로,,12.0,QR,seoul_open_data
ST-436,9,817.0, 삼각지역 4번출구 앞,,9.0,QR,seoul_open_data
ST-435,25,816.0, 신용산역 6번출구 앞,25.0,,LCD,seoul_open_data
ST-434,20,,,,,,fallback_20
ST-433,20,,,,,,fallback_20
ST-432,10,720.0, 서울강월초등학교 앞,10.0,,LCD,seoul_open_data
ST-431,10,719.0, 홍익병원앞 교차로,10.0,,LCD,seoul_open_data
ST-430,20,,,,,,fallback_20
ST-43,10,139.0, 연세대 정문 건너편,,10.0,QR,seoul_open_data
ST-429,20,,,,,,fallback_20
ST-428,23,716.0,신정6동 주민센터 인근,23.0,,LCD,seoul_open_data
ST-427,20,,,,,,fallback_20
ST-426,20,272.0, 당산육갑문,20.0,,LCD,seoul_open_data
ST-425,10,271.0, 샛강생태공원방문자센터 앞,10.0,,LCD,seoul_open_data
ST-424,10,270.0, 증권거래소후문교차로,,10.0,QR,seoul_open_data
ST-422,6,268.0, 그랜드컨벤션센터 앞,6.0,,LCD,seoul_open_data
ST-421,10,267.0, 삼성화재 사옥 옆,,10.0,QR,seoul_open_data
ST-420,10,266.0, 영등포청과시장 사거리,,10.0,QR,seoul_open_data
ST-42,10,141.0, 연대 대운동장 옆,,10.0,QR,seoul_open_data
ST-419,11,265.0, 영등포유통상가 사거리,,11.0,QR,seoul_open_data
ST-418,15,264.0, 교보생명보험 앞,,15.0,QR,seoul_open_data
ST-417,12,263.0, 근로자회관 사거리,,12.0,QR,seoul_open_data
ST-416,20,,,,,,fallback_20
ST-414,15,260.0, 여의도 마리나선착장 앞,15.0,,LCD,seoul_open_data
ST-413,13,230.0, 영등포구청역 1번출구,,13.0,QR,seoul_open_data
ST-410,10,643.0, 동대문구민체육센터 (육교아래),,10.0,QR,seoul_open_data
ST-41,22,140.0, 이화여대 후문,,22.0,QR,seoul_open_data
ST-409,9,642.0, 신답역 사거리,,9.0,QR,seoul_open_data
ST-408,10,641.0, 용두역 4번출구,,10.0,QR,seoul_open_data
ST-407,6,640.0, 동대문경찰서 교차로,6.0,,LCD,seoul_open_data
ST-406,20,,,,,,fallback_20
ST-405,20,,,,,,fallback_20
ST-404,10,637.0, KAIST 경영대학 앞,10.0,,LCD,seoul_open_data
ST-403,9,636.0, 세종대왕기념관 교차로,9.0,,LCD,seoul_open_data
ST-402,12,635.0, 시조사 앞,12.0,,LCD,seoul_open_data
ST-401,24,634.0, 외국어대 정문 앞,24.0,,LCD,seoul_open_data
ST-400,8,633.0, 청량리 기업은행 앞,,8.0,QR,seoul_open_data
ST-40,10,138.0, 신촌동 제1공영주차장 앞,,10.0,QR,seoul_open_data
ST-4,15,102.0, 망원역 1번출구 앞,,15.0,QR,seoul_open_data
ST-399,20,,,,,,fallback_20
ST-398,15,631.0, 답십리역 1번출구,,15.0,QR,seoul_open_data
ST-397,15,630.0, 동대문구 보건소,,15.0,QR,seoul_open_data
ST-396,15,628.0, 휘봉고등학교 앞,,15.0,QR,seoul_open_data
ST-395,10,627.0, 장안동삼거리 교통섬,,10.0,QR,seoul_open_data
ST-394,17,626.0, 군자교 서측 녹지대,,17.0,QR,seoul_open_data
ST-393,20,,,,,,fallback_20
ST-392,10,624.0, 전농동 동아아파트 앞,,10.0,QR,seoul_open_data
ST-391,25,623.0,서울시립대 정문 앞 B,25.0,,LCD,seoul_open_data
ST-390,15,622.0, 전농사거리 교통섬,,15.0,QR,seoul_open_data
ST-39,10,137.0, 신촌기차역입구 교차로,,10.0,QR,seoul_open_data
ST-389,8,621.0,전농초등학교 건너편,,8.0,QR,seoul_open_data
ST-388,10,577.0, 광진청소년수련관,,10.0,QR,seoul_open_data
ST-387,10,576.0, 광나루역 3번 출구,10.0,,LCD,seoul_open_data
ST-386,10,575.0, 대원중고교 입구(대하빌딩),10.0,,LCD,seoul_open_data
ST-385,45,574.0, 아차산역4번출구,,45.0,QR,seoul_open_data
ST-384,20,,,,,,fallback_20
ST-383,20,,,,,,fallback_20
ST-382,20,571.0, 세종대학교 대양AI센터,,20.0,QR,seoul_open_data
ST-381,9,555.0, 구의3동주민센터,9.0,,LCD,seoul_open_data
ST-380,20,,,,,,fallback_20
ST-38,20,,,,,,fallback_20
ST-379,19,553.0, 중곡 성원아파트 앞,19.0,,LCD,seoul_open_data
ST-378,9,552.0, 대림아크로리버 앞,9.0,,LCD,seoul_open_data
ST-377,13,551.0, 구의삼성쉐르빌 앞,,13.0,QR,seoul_open_data
ST-376,20,583.0, 청계천 생태교실 앞,20.0,,LCD,seoul_open_data
ST-375,10,582.0, 경일중학교 앞,,10.0,QR,seoul_open_data
ST-374,20,,,,,,fallback_20
ST-373,20,,,,,,fallback_20
ST-372,8,579.0, 마장역 4번출구,8.0,,LCD,seoul_open_data
ST-371,8,578.0, 성동세무서 부근,,8.0,QR,seoul_open_data
ST-370,10,569.0, 응봉현대아파트 정류소,,10.0,QR,seoul_open_data
ST-37,10,135.0, 명물길 원형무대 앞,,10.0,QR,seoul_open_data
ST-369,14,568.0,청계8가 사거리 B,14.0,,LCD,seoul_open_data
ST-368,20,,,,,,fallback_20
ST-367,20,,,,,,fallback_20
ST-366,19,565.0, 옥수역 3번출구,,19.0,QR,seoul_open_data
ST-365,10,564.0, 금호역 3번출구,10.0,,LCD,seoul_open_data
ST-364,10,563.0, 성동세무서 건너편,10.0,,LCD,seoul_open_data
ST-363,20,,,,,,fallback_20
ST-362,10,561.0, 서울숲역 2번출구 앞,,10.0,QR,seoul_open_data
ST-361,8,560.0, 비전교회 앞,,8.0,QR,seoul_open_data
ST-360,13,559.0, 왕십리역 4번 출구 건너편,,13.0,QR,seoul_open_data
ST-36,8,134.0, 연세로 명물길,,8.0,QR,seoul_open_data
ST-359,20,558.0, 성동광진 교육지원청 앞,20.0,,LCD,seoul_open_data
ST-358,10,557.0, 도선동 주민센터 앞,,10.0,QR,seoul_open_data
ST-357,14,556.0, 달맞이공원,14.0,,LCD,seoul_open_data
ST-356,20,,,,,,fallback_20
ST-355,20,,,,,,fallback_20
ST-354,15,198.0, 충정2교,,15.0,QR,seoul_open_data
ST-353,20,,,,,,fallback_20
ST-352,10,196.0, 연희교차로 인근,,10.0,QR,seoul_open_data
ST-351,10,195.0, 모래내고가차도,10.0,,LCD,seoul_open_data
ST-350,10,194.0, 증산교 앞,,10.0,QR,seoul_open_data
ST-35,15,133.0, 해담는다리,,15.0,QR,seoul_open_data
ST-349,10,178.0, 증산3교 앞,10.0,,LCD,seoul_open_data
ST-348,10,192.0, 연서어린이공원,,10.0,QR,seoul_open_data
ST-347,10,191.0, 서우빌딩,10.0,,LCD,seoul_open_data
ST-346,9,188.0, 홍은동 정원여중 입구,,9.0,QR,seoul_open_data
ST-345,8,177.0, 북가좌 초등학교,8.0,,LCD,seoul_open_data
ST-344,40,186.0, 월드컵공원,,40.0,QR,seoul_open_data
ST-3431,20,,,,,,fallback_20
ST-3430,20,,,,,,fallback_20
ST-343,15,185.0, 마포 신수공원 앞,,15.0,QR,seoul_open_data
ST-3429,20,,,,,,fallback_20
ST-3428,20,,,,,,fallback_20
ST-3427,20,,,,,,fallback_20
ST-3426,20,,,,,,fallback_20
ST-3425,20,,,,,,fallback_20
ST-3424,11,6189.0,데시앙 플렉스 지식산업센터,,11.0,QR,seoul_open_data
ST-3423,20,,,,,,fallback_20
ST-3422,20,,,,,,fallback_20
ST-3421,10,6190.0,마곡광장(마곡나루역 5번출구),,10.0,QR,seoul_open_data
ST-3420,5,5602.0,레미안 신반포 리오센트 후문,,5.0,QR,seoul_open_data
ST-342,9,184.0, 7번가피자 서교망원점,,9.0,QR,seoul_open_data
ST-3419,10,6188.0,금호아파트,,10.0,QR,seoul_open_data
ST-3418,20,,,,,,fallback_20
ST-3417,7,5896.0,영드포구청역 6번출구,,7.0,QR,seoul_open_data
ST-3416,10,4549.0,목동4단지 아파트,,10.0,QR,seoul_open_data
ST-3415,20,,,,,,fallback_20
ST-3414,10,4942.0,율현삼거리,,10.0,QR,seoul_open_data
ST-3413,10,6062.0,서울역 파출소,,10.0,QR,seoul_open_data
ST-3412,6,6063.0,NH농협은행(신당역 6번출구),,6.0,QR,seoul_open_data
ST-3411,10,4281.0,명지대 사거리(2),,10.0,QR,seoul_open_data
ST-3410,5,4280.0,북가좌2동 주민센터,,5.0,QR,seoul_open_data
ST-341,15,183.0, 하늘채코오롱아파트 건너편,15.0,,LCD,seoul_open_data
ST-3409,20,,,,,,fallback_20
ST-3408,9,5509.0,신석초교 앞,,9.0,QR,seoul_open_data
ST-3407,7,4548.0,신목동역 1번 출구,,7.0,QR,seoul_open_data
ST-3406,20,,,,,,fallback_20
ST-3405,35,4147.0,청량리역 광장,,35.0,QR,seoul_open_data
ST-3404,15,5895.0,생각공장 당산,,15.0,QR,seoul_open_data
ST-3403,20,5651.0,한강버스 옥수 선착장,,20.0,QR,seoul_open_data
ST-3402,30,5891.0,한강버스 여의도 선착장,,30.0,QR,seoul_open_data
ST-3401,11,5890.0,여의나루역 3번출구,,11.0,QR,seoul_open_data
ST-3400,10,5154.0,광진구청 앞,,10.0,QR,seoul_open_data
ST-340,9,182.0, 망원2빗물펌프장 앞,,9.0,QR,seoul_open_data
ST-34,20,,,,,,fallback_20
ST-3399,8,4097.0,숭미파출소 사거리 (쌍문동 시티프라디움 앞),,8.0,QR,seoul_open_data
ST-3398,10,5894.0,영등포세무서,,10.0,QR,seoul_open_data
ST-3397,10,5893.0,한국산업은행,,10.0,QR,seoul_open_data
ST-3396,10,3989.0,가산디지털단지 9번출구 인근,,10.0,QR,seoul_open_data
ST-3394,10,4941.0,압구정로 11길,,10.0,QR,seoul_open_data
ST-3393,10,4401.0,뚝섬유수지 공영주차장,,10.0,QR,seoul_open_data
ST-3392,10,4182.0,보라매병원역 2번출구,,10.0,QR,seoul_open_data
ST-3391,30,5784.0,한강버스 잠실 선착장,,30.0,QR,seoul_open_data
ST-3390,30,5153.0,한강버스 뚝섬 선착장,,30.0,QR,seoul_open_data
ST-339,15,181.0, 망원초록길 입구,15.0,,LCD,seoul_open_data
